package_id,customer_id,customer_type,delivery_date,delivery_days,package_value,package_weight_kg,delivery_cost,region,zone,provider,shipping_type,is_peak_season,is_profitable
PKG113915,CUST0641,frecuente,2024-10-11,8.6,0.52,1.6,3.94,Lima,Centro,RapidBox,Normal,0,0
PKG113916,CUST0138,frecuente,2024-12-09,4.6,0.6,1.44,2.35,Lima,Centro,LogisticX,Express,1,0
PKG113917,CUST0594,nuevo,2024-05-26,0.8,1.78,4.03,1.5,Callao,Centro,PerúGo,Normal,0,0
PKG113918,CUST1069,frecuente,2024-11-26,3.6,2.16,0.88,1.98,Lima,Centro,PerúGo,Normal,1,0
PKG113919,CUST0140,premium,2024-11-09,0.7,0.34,0.93,3.87,Puno,Sur,FastCargo,Normal,1,0
PKG113920,CUST1687,nuevo,2024-05-09,5.3,5.2,1.39,2.67,Cusco,Sur,EnvíaloYa,Express,0,0
PKG113921,CUST1327,frecuente,2024-11-09,1.1,0.42,0.98,2.3,Piura,Norte,PerúGo,Normal,1,0
PKG113922,CUST0648,nuevo,2024-11-03,2.3,1.46,0.64,1.94,Lima,Centro,RapidBox,Normal,1,0
PKG113923,CUST1567,frecuente,2024-05-17,3.8,1.27,3.79,1.54,Lambayeque,Norte,PerúGo,Normal,0,0
PKG113924,CUST1150,frecuente,2024-01-11,4.1,0.71,2.56,1.45,Cajamarca,Norte,LogisticX,Express,0,0
PKG113925,CUST0937,frecuente,2024-09-05,2.8,0.71,2.29,1.95,Lima,Centro,FastCargo,Normal,0,0
PKG113926,CUST0905,frecuente,2024-07-16,3.2,1.09,0.89,3.83,Ica,Sur,EnvíaloYa,Express,0,0
PKG113927,CUST1487,nuevo,2024-06-21,0.8,0.8,1.39,1.98,Arequipa,Sur,LogisticX,Normal,0,0
PKG113928,CUST0705,frecuente,2024-11-25,2.7,2.88,0.48,1.34,Lima,Centro,FastCargo,Normal,1,0
PKG113929,CUST0452,nuevo,2024-11-26,0.8,1.48,3.23,4.31,Lima,Centro,EnvíaloYa,Normal,1,0
PKG113930,CUST0261,premium,2024-12-23,2.5,0.81,1.67,2.35,Lima,Centro,LogisticX,Normal,1,0
PKG113931,CUST1138,nuevo,2024-01-17,3.7,0.16,1.06,1.49,Ancash,Centro,RapidBox,Normal,0,0
PKG113932,CUST1720,nuevo,2024-12-21,1.2,1.03,0.62,2.03,Lima,Centro,EnvíaloYa,Normal,1,0
PKG113933,CUST1502,frecuente,2024-11-22,1.2,0.52,3.68,2.83,Lima,Centro,RapidBox,Normal,1,0
PKG113934,CUST1671,frecuente,2024-11-20,2.1,1.34,1.22,4.27,Junín,Centro,PerúGo,Normal,1,0
PKG113935,CUST0195,frecuente,2024-12-31,1.6,0.34,2.03,4.13,Piura,Norte,FastCargo,Express,1,0
PKG113936,CUST0732,frecuente,2024-02-17,3.5,0.31,4.08,2.07,Junín,Centro,EnvíaloYa,Normal,0,0
PKG113937,CUST1797,nuevo,2024-12-07,3.6,1.67,8.14,4.19,Lima,Centro,FastCargo,Express,1,0
PKG113938,CUST0107,frecuente,2024-11-12,1.8,0.31,4.85,3.54,La Libertad,Norte,PerúGo,Normal,1,0
PKG113939,CUST1855,frecuente,2024-04-08,4.4,0.14,5.4,3.62,Lima,Centro,FastCargo,Normal,0,0
PKG113940,CUST1814,frecuente,2024-12-04,5.7,0.61,2.8,4.08,Callao,Centro,EnvíaloYa,Normal,1,0
PKG113941,CUST1543,frecuente,2024-08-06,2.3,0.61,0.74,3.81,Ancash,Centro,LogisticX,Normal,0,0
PKG113942,CUST1502,frecuente,2024-06-03,4.4,1.22,0.89,1.67,Arequipa,Sur,FastCargo,Normal,0,0
PKG113943,CUST1560,frecuente,2024-11-10,1.6,0.46,1.52,1.81,Arequipa,Sur,RapidBox,Normal,1,0
PKG113944,CUST1076,frecuente,2024-10-17,3.1,0.58,3.32,3.57,Lima,Centro,RapidBox,Normal,0,0
PKG113945,CUST0998,nuevo,2024-04-05,2.7,0.49,1.22,3.8,La Libertad,Norte,PerúGo,Normal,0,0
PKG113946,CUST1170,nuevo,2024-11-29,9.0,0.23,2.06,2.1,Lima,Centro,PerúGo,Normal,1,0
PKG113947,CUST1645,premium,2024-07-09,4.8,1.56,3.14,2.12,Lima,Centro,RapidBox,Express,0,0
PKG113948,CUST1231,nuevo,2024-10-27,3.9,0.17,1.63,2.19,Piura,Norte,LogisticX,Normal,0,0
PKG113949,CUST1355,nuevo,2024-06-25,0.8,4.96,1.26,1.76,Arequipa,Sur,RapidBox,Normal,0,1
PKG113950,CUST0454,premium,2024-09-25,2.5,0.16,5.0,1.71,Lima,Centro,PerúGo,Express,0,0
PKG113951,CUST0404,premium,2024-06-01,2.7,0.75,1.16,4.03,La Libertad,Norte,RapidBox,Normal,0,0
PKG113952,CUST1535,nuevo,2024-10-20,6.4,0.42,1.96,2.0,Ucayali,Oriente,FastCargo,Express,0,0
PKG113953,CUST0683,premium,2024-04-08,5.8,0.44,0.63,1.86,Lima,Centro,RapidBox,Normal,0,0
PKG113954,CUST1317,premium,2024-06-21,1.6,1.5,1.51,2.08,Lima,Centro,PerúGo,Normal,0,0
PKG113955,CUST0105,nuevo,2024-05-10,1.7,1.31,0.4,1.8,Piura,Norte,FastCargo,Normal,0,0
PKG113956,CUST1473,frecuente,2024-08-08,3.3,0.31,1.62,2.41,Lima,Centro,RapidBox,Normal,0,0
PKG113957,CUST0736,nuevo,2024-12-11,1.9,1.66,1.39,2.13,Tacna,Sur,FastCargo,Normal,1,0
PKG113958,CUST1544,frecuente,2024-10-29,8.4,0.26,4.99,2.36,Lima,Centro,LogisticX,Normal,0,0
PKG113959,CUST1701,frecuente,2024-09-15,0.5,0.1,1.5,1.88,Lima,Centro,FastCargo,Normal,0,0
PKG113960,CUST0206,premium,2024-11-09,2.1,0.54,2.3,2.36,Lima,Centro,PerúGo,Express,1,0
PKG113961,CUST1302,nuevo,2024-12-05,0.8,1.13,1.01,1.94,Ucayali,Oriente,EnvíaloYa,Normal,1,0
PKG113962,CUST1086,premium,2024-06-30,2.2,0.82,2.39,3.7,Junín,Centro,RapidBox,Normal,0,0
PKG113963,CUST1689,nuevo,2024-12-08,4.4,2.08,0.62,1.68,Amazonas,Sierra,PerúGo,Normal,1,0
PKG113964,CUST1571,premium,2024-06-01,0.5,0.19,1.18,2.54,Moquegua,Sur,FastCargo,Normal,0,0
PKG113965,CUST0944,frecuente,2024-12-13,2.9,3.83,1.21,1.78,Ica,Sur,EnvíaloYa,Normal,1,1
PKG113966,CUST1772,frecuente,2024-12-11,3.2,2.44,0.89,2.04,Lima,Centro,RapidBox,Normal,1,0
PKG113967,CUST0051,premium,2024-11-12,1.5,0.43,0.88,2.36,Callao,Centro,RapidBox,Normal,1,0
PKG113968,CUST1554,nuevo,2024-08-05,1.9,1.39,1.18,2.35,Callao,Centro,RapidBox,Normal,0,0
PKG113969,CUST1346,nuevo,2024-09-09,9.0,1.57,2.23,4.44,Lima,Centro,LogisticX,Express,0,0
PKG113970,CUST1731,frecuente,2024-12-09,2.3,1.63,4.6,1.97,Junín,Centro,FastCargo,Normal,1,0
PKG113971,CUST0441,nuevo,2024-02-20,4.8,3.04,0.67,2.02,Pasco,Centro,EnvíaloYa,Normal,0,0
PKG113972,CUST1599,nuevo,2024-12-05,3.4,11.47,1.66,3.93,Junín,Centro,EnvíaloYa,Normal,1,0
PKG113973,CUST1403,premium,2024-03-22,1.9,2.7,1.04,4.02,Lima,Centro,RapidBox,Normal,0,0
PKG113974,CUST0856,premium,2024-12-09,2.6,1.48,3.19,2.06,Lambayeque,Norte,EnvíaloYa,Normal,1,0
PKG113975,CUST0525,premium,2024-12-19,3.6,15.23,0.72,3.95,Lima,Centro,LogisticX,Normal,1,0
PKG113976,CUST1497,nuevo,2024-11-02,3.9,1.21,0.93,4.08,Lima,Centro,FastCargo,Normal,1,0
PKG113977,CUST1600,frecuente,2024-12-01,2.3,1.0,0.93,2.14,Ica,Sur,LogisticX,Express,1,0
PKG113978,CUST1427,frecuente,2024-05-03,1.6,9.17,4.93,3.82,Lima,Centro,LogisticX,Express,0,1
PKG113979,CUST0681,nuevo,2024-12-04,5.6,1.21,4.29,2.58,Callao,Centro,FastCargo,Normal,1,0
PKG113980,CUST0857,frecuente,2024-11-25,3.1,1.12,1.24,3.59,Junín,Centro,FastCargo,Normal,1,0
PKG113981,CUST1733,premium,2024-03-10,3.8,4.52,1.18,1.72,Lima,Centro,PerúGo,Normal,0,1
PKG113982,CUST1637,nuevo,2024-11-01,4.5,0.63,5.75,3.65,Arequipa,Sur,PerúGo,Normal,1,0
PKG113983,CUST1221,nuevo,2024-12-03,4.9,3.01,0.7,3.83,Ancash,Centro,RapidBox,Express,1,0
PKG113984,CUST0756,premium,2024-02-26,2.9,0.29,2.09,4.4,Lima,Centro,EnvíaloYa,Express,0,0
PKG113985,CUST0033,frecuente,2024-11-20,2.3,2.69,1.76,2.11,Amazonas,Sierra,FastCargo,Normal,1,0
PKG113986,CUST1998,premium,2024-12-07,1.6,1.59,1.78,2.28,Lima,Centro,RapidBox,Express,1,0
PKG113987,CUST1067,frecuente,2024-07-31,0.5,0.93,1.51,2.5,Cajamarca,Norte,PerúGo,Normal,0,0
PKG113988,CUST0219,premium,2024-08-20,0.6,1.0,7.29,4.31,Callao,Centro,PerúGo,Normal,0,0
PKG113989,CUST0362,premium,2024-06-16,3.4,0.69,1.08,2.12,Lima,Centro,FastCargo,Normal,0,0
PKG113990,CUST1032,nuevo,2024-04-24,6.9,1.66,2.08,4.23,Ucayali,Oriente,LogisticX,Normal,0,0
PKG113991,CUST0375,frecuente,2024-12-26,5.4,1.82,1.26,4.08,Piura,Norte,LogisticX,Normal,1,0
PKG113992,CUST0725,premium,2024-11-25,0.8,0.38,1.82,2.12,Huánuco,Centro,PerúGo,Normal,1,0
PKG113993,CUST0549,frecuente,2024-02-02,1.4,3.18,3.14,1.96,Piura,Norte,LogisticX,Normal,0,1
PKG113994,CUST0623,premium,2024-12-23,6.7,0.39,2.22,1.91,Lima,Centro,LogisticX,Normal,1,0
PKG113995,CUST1040,frecuente,2024-03-11,1.4,1.0,2.12,3.67,Ica,Sur,RapidBox,Normal,0,0
PKG113996,CUST0106,premium,2024-12-22,0.5,5.15,0.98,4.08,Pasco,Centro,FastCargo,Normal,1,0
PKG113997,CUST0639,frecuente,2024-10-02,0.5,1.87,1.26,3.77,Lima,Centro,PerúGo,Normal,0,0
PKG113998,CUST1197,frecuente,2024-10-23,2.1,1.77,2.76,4.32,Lima,Centro,LogisticX,Normal,0,0
PKG113999,CUST0127,nuevo,2024-11-05,7.1,1.1,5.77,1.9,La Libertad,Norte,FastCargo,Normal,1,0
PKG114000,CUST0196,premium,2024-02-27,3.3,1.0,0.78,4.11,Piura,Norte,RapidBox,Normal,0,0
PKG114001,CUST0916,nuevo,2024-11-21,5.8,6.06,1.14,2.62,Lima,Centro,RapidBox,Normal,1,0
PKG114002,CUST0528,frecuente,2024-11-19,1.7,5.08,4.02,4.16,Tacna,Sur,EnvíaloYa,Normal,1,0
PKG114003,CUST1112,frecuente,2024-11-10,1.5,0.26,0.47,1.79,Callao,Centro,PerúGo,Normal,1,0
PKG114004,CUST1015,frecuente,2024-12-18,4.6,1.07,0.73,2.06,Huánuco,Centro,EnvíaloYa,Express,1,0
PKG114005,CUST1545,frecuente,2024-10-18,1.7,1.03,2.72,1.79,Lima,Centro,FastCargo,Normal,0,0
PKG114006,CUST0154,premium,2024-11-26,0.8,1.11,1.2,2.47,Arequipa,Sur,EnvíaloYa,Normal,1,0
PKG114007,CUST1978,nuevo,2024-07-25,1.0,1.23,1.62,2.23,Callao,Centro,FastCargo,Normal,0,0
PKG114008,CUST0316,premium,2024-12-22,10.7,0.29,0.96,3.92,Piura,Norte,LogisticX,Normal,1,0
PKG114009,CUST1933,nuevo,2024-12-23,1.4,0.43,0.84,2.14,Callao,Centro,FastCargo,Express,1,0
PKG114010,CUST0137,nuevo,2024-10-21,0.7,2.18,1.99,1.83,San Martín,Oriente,FastCargo,Express,0,0
PKG114011,CUST0349,frecuente,2024-11-29,0.9,0.56,1.47,2.24,Arequipa,Sur,LogisticX,Normal,1,0
PKG114012,CUST1032,frecuente,2024-05-22,2.3,3.4,0.72,2.75,Tumbes,Norte,RapidBox,Normal,0,0
PKG114013,CUST0973,frecuente,2024-11-18,0.7,1.79,1.9,1.87,Lima,Centro,PerúGo,Normal,1,0
PKG114014,CUST1697,premium,2024-02-21,5.0,0.5,1.45,1.74,Pasco,Centro,RapidBox,Normal,0,0
PKG114015,CUST1939,nuevo,2024-12-15,1.9,4.02,0.79,4.36,Lima,Centro,FastCargo,Express,1,0
PKG114016,CUST1606,premium,2024-11-28,3.5,0.74,0.76,1.63,Piura,Norte,LogisticX,Normal,1,0
PKG114017,CUST1310,premium,2024-12-26,2.8,2.4,2.24,2.06,Piura,Norte,FastCargo,Normal,1,0
PKG114018,CUST0465,frecuente,2024-12-04,0.5,1.48,1.58,4.06,Piura,Norte,PerúGo,Normal,1,0
PKG114019,CUST1659,premium,2024-04-21,6.6,0.37,0.33,1.9,Cajamarca,Norte,RapidBox,Normal,0,0
PKG114020,CUST0258,nuevo,2024-10-12,1.0,0.71,1.99,1.99,Ancash,Centro,PerúGo,Normal,0,0
PKG114021,CUST0782,nuevo,2024-11-06,6.8,1.25,1.25,4.13,Lima,Centro,EnvíaloYa,Express,1,0
PKG114022,CUST0394,frecuente,2024-12-11,9.6,0.58,1.7,2.08,Lima,Centro,PerúGo,Normal,1,0
PKG114023,CUST1476,nuevo,2024-11-07,6.0,5.32,1.5,4.08,Apurímac,Sur,EnvíaloYa,Normal,1,0
PKG114024,CUST1401,nuevo,2024-10-17,0.5,2.04,0.75,2.01,Lima,Centro,FastCargo,Normal,0,0
PKG114025,CUST1224,frecuente,2024-11-26,3.8,0.2,2.36,4.19,Ica,Sur,EnvíaloYa,Express,1,0
PKG114026,CUST1523,nuevo,2024-11-18,1.0,0.33,2.05,2.34,Lima,Centro,EnvíaloYa,Normal,1,0
PKG114027,CUST1709,premium,2024-12-01,1.1,0.74,3.67,3.7,Piura,Norte,RapidBox,Normal,1,0
PKG114028,CUST1878,frecuente,2024-10-16,1.4,1.15,2.19,3.76,Ayacucho,Sur,EnvíaloYa,Express,0,0
PKG114029,CUST1106,nuevo,2024-11-28,2.2,0.62,0.41,1.9,Puno,Sur,FastCargo,Normal,1,0
PKG114030,CUST1909,premium,2024-12-28,0.8,8.64,2.36,1.34,Lima,Centro,PerúGo,Normal,1,1
PKG114031,CUST1902,frecuente,2024-04-20,4.0,0.69,0.63,2.08,Lima,Centro,LogisticX,Express,0,0
PKG114032,CUST0235,frecuente,2024-02-01,3.1,3.86,1.48,2.14,La Libertad,Norte,FastCargo,Normal,0,1
PKG114033,CUST0345,frecuente,2024-11-09,1.6,0.49,1.88,4.56,Junín,Centro,PerúGo,Normal,1,0
PKG114034,CUST0043,frecuente,2024-04-06,1.3,0.68,3.21,1.76,Lima,Centro,EnvíaloYa,Normal,0,0
PKG114035,CUST0160,frecuente,2024-04-10,2.0,1.33,1.99,2.19,Lima,Centro,PerúGo,Normal,0,0
PKG114036,CUST1876,premium,2024-11-22,3.1,1.22,0.86,4.89,Tumbes,Norte,FastCargo,Express,1,0
PKG114037,CUST1303,nuevo,2024-09-14,3.5,0.32,5.42,4.02,Lima,Centro,LogisticX,Express,0,0
PKG114038,CUST0458,nuevo,2024-01-20,0.9,1.4,1.02,1.83,Lima,Centro,EnvíaloYa,Normal,0,0
PKG114039,CUST1252,frecuente,2024-11-08,6.7,0.54,2.72,4.25,Arequipa,Sur,PerúGo,Normal,1,0
PKG114040,CUST0578,nuevo,2024-05-29,3.3,0.37,1.87,2.16,Arequipa,Sur,FastCargo,Normal,0,0
PKG114041,CUST1246,frecuente,2024-09-21,1.1,0.95,0.66,3.8,Cusco,Sur,RapidBox,Normal,0,0
PKG114042,CUST1801,frecuente,2024-01-24,1.6,0.44,1.43,4.33,Arequipa,Sur,PerúGo,Normal,0,0
PKG114043,CUST0279,frecuente,2024-02-08,2.5,1.7,1.35,4.19,Lima,Centro,RapidBox,Normal,0,0
PKG114044,CUST1499,premium,2024-04-26,5.0,0.59,1.39,1.82,Lima,Centro,LogisticX,Normal,0,0
PKG114045,CUST0614,premium,2024-11-27,0.7,0.44,2.54,1.81,Pasco,Centro,FastCargo,Normal,1,0
PKG114046,CUST0277,nuevo,2024-12-06,2.9,0.6,0.85,4.01,Cajamarca,Norte,RapidBox,Normal,1,0
PKG114047,CUST0456,frecuente,2024-07-28,0.8,0.62,3.62,4.49,Piura,Norte,LogisticX,Normal,0,0
PKG114048,CUST1055,frecuente,2024-03-17,1.4,0.25,1.78,1.94,Cusco,Sur,EnvíaloYa,Normal,0,0
PKG114049,CUST0572,frecuente,2024-12-24,2.6,0.95,2.76,2.11,Lima,Centro,FastCargo,Normal,1,0
PKG114050,CUST0017,nuevo,2024-12-06,3.4,0.22,2.55,4.22,San Martín,Oriente,LogisticX,Normal,1,0
PKG114051,CUST0283,nuevo,2024-04-10,6.0,2.05,2.59,1.64,Moquegua,Sur,RapidBox,Normal,0,0
PKG114052,CUST1247,nuevo,2024-05-18,9.6,0.15,1.61,3.72,Piura,Norte,PerúGo,Normal,0,0
PKG114053,CUST1842,frecuente,2024-01-23,1.6,0.08,0.89,4.23,Ancash,Centro,RapidBox,Normal,0,0
PKG114054,CUST1003,premium,2024-12-19,3.5,0.49,3.25,1.35,Lima,Centro,EnvíaloYa,Normal,1,0
PKG114055,CUST1280,premium,2024-12-23,0.5,2.31,2.15,4.45,Lambayeque,Norte,PerúGo,Normal,1,0
PKG114056,CUST1270,premium,2024-02-20,1.3,0.81,1.21,2.29,Madre de Dios,Oriente,EnvíaloYa,Normal,0,0
PKG114057,CUST0506,nuevo,2024-03-30,2.3,0.2,1.35,2.03,Lima,Centro,RapidBox,Normal,0,0
PKG114058,CUST1351,frecuente,2024-05-05,1.9,1.91,1.32,3.65,Loreto,Oriente,LogisticX,Normal,0,0
PKG114059,CUST0386,nuevo,2024-04-20,0.6,0.47,1.14,1.91,Lima,Centro,RapidBox,Normal,0,0
PKG114060,CUST1976,nuevo,2024-12-24,0.6,0.42,1.75,1.96,Piura,Norte,RapidBox,Normal,1,0
PKG114061,CUST1543,nuevo,2024-06-08,2.0,0.53,2.59,1.86,Cusco,Sur,LogisticX,Normal,0,0
PKG114062,CUST0698,frecuente,2024-08-16,4.2,0.85,0.72,1.36,Cajamarca,Norte,FastCargo,Normal,0,0
PKG114063,CUST1193,nuevo,2024-02-11,1.6,1.14,1.02,3.92,Cusco,Sur,FastCargo,Normal,0,0
PKG114064,CUST0633,nuevo,2024-11-16,0.7,5.71,1.77,2.31,Arequipa,Sur,EnvíaloYa,Normal,1,1
PKG114065,CUST1702,nuevo,2024-06-11,2.5,1.04,3.18,1.71,Piura,Norte,PerúGo,Normal,0,0
PKG114066,CUST0804,frecuente,2024-05-29,3.5,2.33,1.87,1.95,Arequipa,Sur,LogisticX,Normal,0,0
PKG114067,CUST1210,nuevo,2024-12-29,2.0,0.61,2.68,2.11,Callao,Centro,FastCargo,Normal,1,0
PKG114068,CUST0487,nuevo,2024-01-24,3.4,0.52,2.46,2.22,Loreto,Oriente,FastCargo,Normal,0,0
PKG114069,CUST0736,frecuente,2024-04-24,3.3,1.39,1.74,4.22,Ucayali,Oriente,FastCargo,Normal,0,0
PKG114070,CUST1157,premium,2024-11-02,0.8,1.79,4.32,2.37,Cusco,Sur,PerúGo,Express,1,0
PKG114071,CUST0797,frecuente,2024-11-08,3.6,0.57,1.98,2.63,Callao,Centro,FastCargo,Normal,1,0
PKG114072,CUST1713,nuevo,2024-11-26,1.0,0.35,2.26,1.65,Lima,Centro,FastCargo,Normal,1,0
PKG114073,CUST0250,nuevo,2024-05-07,0.5,0.5,1.65,1.85,Lima,Centro,EnvíaloYa,Normal,0,0
PKG114074,CUST1045,nuevo,2024-08-28,1.0,1.07,1.83,2.01,Lima,Centro,RapidBox,Normal,0,0
PKG114075,CUST0854,frecuente,2024-06-24,6.5,1.3,0.94,2.28,Lima,Centro,EnvíaloYa,Normal,0,0
PKG114076,CUST0140,nuevo,2024-12-11,2.2,0.74,1.33,2.13,Lima,Centro,FastCargo,Normal,1,0
PKG114077,CUST1579,premium,2024-08-07,1.9,0.73,2.26,2.14,Lima,Centro,FastCargo,Normal,0,0
PKG114078,CUST1033,frecuente,2024-06-08,3.5,1.26,4.08,2.24,Lima,Centro,RapidBox,Normal,0,0
PKG114079,CUST1440,frecuente,2024-11-15,5.3,2.03,0.6,3.95,Arequipa,Sur,FastCargo,Normal,1,0
PKG114080,CUST0621,premium,2024-03-06,1.9,1.03,1.43,2.04,Lima,Centro,RapidBox,Normal,0,0
PKG114081,CUST0727,premium,2024-12-13,6.6,1.05,1.42,3.67,Lima,Centro,RapidBox,Normal,1,0
PKG114082,CUST1502,frecuente,2024-06-19,3.7,3.49,1.42,1.92,Arequipa,Sur,RapidBox,Normal,0,1
PKG114083,CUST1286,frecuente,2024-12-10,0.9,0.21,1.32,1.97,Cusco,Sur,PerúGo,Normal,1,0
PKG114084,CUST0772,nuevo,2024-12-30,0.5,0.47,0.63,2.09,Lima,Centro,LogisticX,Normal,1,0
PKG114085,CUST0644,nuevo,2024-01-14,0.9,1.77,0.83,4.44,Piura,Norte,PerúGo,Express,0,0
PKG114086,CUST0477,frecuente,2024-04-27,1.4,0.34,0.53,4.04,Lima,Centro,RapidBox,Normal,0,0
PKG114087,CUST0349,nuevo,2024-12-01,6.9,0.2,1.88,2.11,Huancavelica,Sierra,FastCargo,Normal,1,0
PKG114088,CUST0517,frecuente,2024-02-20,0.5,2.07,2.18,3.56,La Libertad,Norte,LogisticX,Normal,0,0
PKG114089,CUST1613,premium,2024-09-29,2.7,0.11,0.56,4.07,Lima,Centro,PerúGo,Normal,0,0
PKG114090,CUST1599,nuevo,2024-04-01,3.0,0.61,1.57,2.13,La Libertad,Norte,PerúGo,Normal,0,0
PKG114091,CUST0268,frecuente,2024-10-13,1.9,3.38,1.97,3.64,Lima,Centro,EnvíaloYa,Normal,0,0
PKG114092,CUST0345,nuevo,2024-01-08,4.0,0.14,3.73,2.07,La Libertad,Norte,FastCargo,Normal,0,0
PKG114093,CUST1269,nuevo,2024-04-01,2.5,0.22,1.06,4.14,La Libertad,Norte,FastCargo,Normal,0,0
PKG114094,CUST1418,frecuente,2024-06-16,3.9,6.43,4.54,4.13,Lima,Centro,PerúGo,Normal,0,0
PKG114095,CUST0288,frecuente,2024-04-30,2.4,1.38,2.21,4.24,Huánuco,Centro,RapidBox,Express,0,0
PKG114096,CUST0439,nuevo,2024-08-08,1.6,0.64,0.96,2.0,Lima,Centro,EnvíaloYa,Normal,0,0
PKG114097,CUST0933,frecuente,2024-03-29,5.2,0.27,1.42,4.22,Lima,Centro,RapidBox,Express,0,0
PKG114098,CUST0035,premium,2024-12-10,3.2,0.69,3.36,1.87,Puno,Sur,EnvíaloYa,Normal,1,0
PKG114099,CUST1284,premium,2024-11-03,3.1,4.36,1.62,3.96,Callao,Centro,RapidBox,Normal,1,0
PKG114100,CUST0882,frecuente,2024-07-08,1.8,0.29,2.21,1.05,Lima,Centro,PerúGo,Express,0,0
PKG114101,CUST0519,nuevo,2024-06-29,1.0,0.44,0.49,1.97,Lima,Centro,LogisticX,Express,0,0
PKG114102,CUST0062,frecuente,2024-05-28,2.7,0.45,3.62,1.48,Ica,Sur,FastCargo,Normal,0,0
PKG114103,CUST0465,premium,2024-11-01,1.5,0.84,2.14,1.59,San Martín,Oriente,LogisticX,Normal,1,0
PKG114104,CUST1142,frecuente,2024-11-04,3.1,2.35,1.58,2.38,Piura,Norte,LogisticX,Express,1,0
PKG114105,CUST1753,nuevo,2024-12-30,2.2,1.57,1.72,4.04,Callao,Centro,LogisticX,Express,1,0
PKG114106,CUST0195,premium,2024-11-16,3.7,0.41,4.46,3.84,Pasco,Centro,RapidBox,Normal,1,0
PKG114107,CUST0831,frecuente,2024-11-04,0.9,0.35,1.64,1.69,Lima,Centro,PerúGo,Express,1,0
PKG114108,CUST1698,frecuente,2024-01-24,1.0,0.42,1.52,2.21,Apurímac,Sur,PerúGo,Normal,0,0
PKG114109,CUST0273,frecuente,2024-11-07,1.4,0.18,1.04,2.12,Huánuco,Centro,FastCargo,Express,1,0
PKG114110,CUST0763,frecuente,2024-10-28,7.7,1.46,4.29,3.97,Ancash,Centro,FastCargo,Normal,0,0
PKG114111,CUST0507,nuevo,2024-12-19,3.5,0.45,2.44,1.61,San Martín,Oriente,PerúGo,Normal,1,0
PKG114112,CUST1781,nuevo,2024-11-28,1.9,0.34,0.81,2.02,Lima,Centro,PerúGo,Normal,1,0
PKG114113,CUST0990,nuevo,2024-10-19,4.6,0.11,2.97,4.47,Cajamarca,Norte,LogisticX,Normal,0,0
PKG114114,CUST0825,premium,2024-05-19,1.0,5.81,1.77,1.88,Moquegua,Sur,PerúGo,Express,0,1
PKG114115,CUST0532,frecuente,2024-11-27,1.2,4.57,5.97,3.85,Lambayeque,Norte,LogisticX,Normal,1,1
PKG114116,CUST1394,premium,2024-06-24,1.6,0.97,0.34,1.82,Moquegua,Sur,FastCargo,Normal,0,0
PKG114117,CUST1103,nuevo,2024-08-03,3.3,2.8,1.22,3.69,La Libertad,Norte,RapidBox,Normal,0,0
PKG114118,CUST0381,premium,2024-11-24,3.2,0.21,4.28,1.81,Arequipa,Sur,PerúGo,Normal,1,0
PKG114119,CUST1472,frecuente,2024-07-09,1.2,0.53,1.29,2.56,Lima,Centro,PerúGo,Normal,0,0
PKG114120,CUST0150,nuevo,2024-06-30,4.6,2.44,1.21,1.87,Ayacucho,Sur,LogisticX,Normal,0,0
PKG114121,CUST1364,nuevo,2024-09-26,3.1,0.38,1.33,4.03,Junín,Centro,LogisticX,Normal,0,0
PKG114122,CUST1894,frecuente,2024-11-20,0.5,5.99,2.22,3.85,Madre de Dios,Oriente,EnvíaloYa,Normal,1,0
PKG114123,CUST1247,premium,2024-12-24,0.5,2.59,2.36,1.93,San Martín,Oriente,PerúGo,Normal,1,0
PKG114124,CUST1137,frecuente,2024-03-31,4.5,0.34,2.61,3.83,La Libertad,Norte,EnvíaloYa,Normal,0,0
PKG114125,CUST1694,premium,2024-06-03,3.8,1.03,0.75,4.16,Lima,Centro,FastCargo,Express,0,0
PKG114126,CUST1449,nuevo,2024-12-30,3.8,3.79,0.93,1.55,Arequipa,Sur,LogisticX,Normal,1,0
PKG114127,CUST1532,premium,2024-11-15,4.1,0.93,3.61,1.29,Lima,Centro,EnvíaloYa,Normal,1,0
PKG114128,CUST0527,nuevo,2024-01-06,0.8,0.33,3.29,1.87,Lima,Centro,EnvíaloYa,Normal,0,0
PKG114129,CUST1682,nuevo,2024-12-19,0.5,1.49,0.88,3.43,Cusco,Sur,FastCargo,Normal,1,0
PKG114130,CUST1705,frecuente,2024-06-21,4.2,1.83,1.88,1.78,Lima,Centro,RapidBox,Express,0,0
PKG114131,CUST1488,nuevo,2024-11-07,0.8,0.61,1.31,4.2,Puno,Sur,FastCargo,Normal,1,0
PKG114132,CUST0311,frecuente,2024-08-12,8.8,1.2,1.38,2.31,Cusco,Sur,PerúGo,Normal,0,0
PKG114133,CUST0183,nuevo,2024-04-16,2.2,0.37,2.06,2.17,Lima,Centro,PerúGo,Normal,0,0
PKG114134,CUST1034,premium,2024-11-13,4.3,0.98,0.78,1.63,Huánuco,Centro,EnvíaloYa,Express,1,0
PKG114135,CUST1602,nuevo,2024-05-11,4.5,0.15,1.57,2.23,Madre de Dios,Oriente,RapidBox,Normal,0,0
PKG114136,CUST0716,frecuente,2024-05-19,0.8,0.26,1.39,2.26,Callao,Centro,RapidBox,Normal,0,0
